sample,spec,se_type,eigen_index,eigenvalue
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,26,1.491894821208555e-5
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,27,1.2903436018935478e-5
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,28,1.251275198790092e-5
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,29,1.2204046909627874e-5
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,30,8.461250269572553e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,31,7.231885726271968e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,32,5.542313203561659e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,33,5.434952317708877e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,34,4.624182682404359e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,35,4.400544965939078e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,36,3.69200966739963e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,37,3.531505607295359e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,38,2.8819593335804766e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,39,2.6836824065455262e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,40,2.5949758367439877e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,41,2.2581012958161575e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,42,1.8163964044908092e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,43,1.4913450580343658e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,44,1.3850776571783015e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,45,1.2677320844342794e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,46,1.0282872849916678e-6
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,47,8.45221313512514e-7
main_1972_start,interacted_core_controls_diagnostic,newey_west_lag1,48,6.499326262048837e-7
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,1,1.2590436980147566e-27
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,2,1.6137249699719214e-29
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,3,7.722613658913984e-30
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,4,3.592031018523463e-30
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,5,3.0130843272559595e-30
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,6,1.8602916561027395e-30
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,7,1.2129114531632984e-30
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,8,8.97142228144063e-31
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,9,8.124861555113948e-31
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,10,4.139427295801931e-31
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,11,2.533201058711258e-31
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,12,1.1262541210298804e-31
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,13,3.045026983931104e-32
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,14,6.368473604307409e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,15,3.9222625343868505e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,16,2.439043462203557e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,17,1.9047441739651097e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,18,1.6270548202795066e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,19,1.357391851003212e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,20,9.580186373121048e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,21,4.303104324198201e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,22,3.5154946920848173e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,23,3.101217239431887e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,24,2.5371494980677713e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,25,1.1699453147775375e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,26,9.426563923024802e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,27,6.371291784499359e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,28,4.391716945501512e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,29,1.6415112595378438e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,30,7.457397337941891e-46
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,31,3.1168579690078796e-46
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,32,-1.4154069735672086e-46
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,33,-1.1532414610595242e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,34,-3.3929606569615625e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,35,-4.61030495896061e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,36,-5.296528475775817e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,37,-8.075946804051892e-45
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,38,-1.2842770216441915e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,39,-2.0561157346860193e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,40,-3.7920294021569233e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,41,-6.213007850422204e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,42,-8.114044262875261e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,43,-9.11595755271006e-44
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,44,-1.5149447879427441e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,45,-1.948901684465056e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,46,-2.1828518455331066e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,47,-3.4285026029913934e-43
main_1972_start,interacted_core_controls_diagnostic,driscoll_kraay_lag1,48,-5.276352032342707e-43
main_1972_start,interacted_core_controls_diagnostic,conley_250km,1,0.004607227720800643
main_1972_start,interacted_core_controls_diagnostic,conley_250km,2,0.0013759647940260371
main_1972_start,interacted_core_controls_diagnostic,conley_250km,3,5.596348317665866e-4
main_1972_start,interacted_core_controls_diagnostic,conley_250km,4,4.24465956532799e-4
main_1972_start,interacted_core_controls_diagnostic,conley_250km,5,3.2161001633043994e-4
main_1972_start,interacted_core_controls_diagnostic,conley_250km,6,1.9735518846134183e-4
main_1972_start,interacted_core_controls_diagnostic,conley_250km,7,1.8242470843253365e-4
main_1972_start,interacted_core_controls_diagnostic,conley_250km,8,1.3996264256294533e-4
main_1972_start,interacted_core_controls_diagnostic,conley_250km,9,9.214720813708311e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,10,6.0717462178192854e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,11,5.731126745510138e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,12,4.0125195652105634e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,13,3.745724486100361e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,14,3.177806590036689e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,15,2.673847916874322e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,16,2.232514471932229e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,17,1.7783724259070813e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,18,1.467306218533307e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,19,1.2695098933361777e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,20,1.049774981495533e-5
main_1972_start,interacted_core_controls_diagnostic,conley_250km,21,9.845819951383171e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,22,7.457342242250675e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,23,5.401496214252714e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,24,4.0360991187716095e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,25,3.822137622462644e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,26,2.8501105468078623e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,27,2.2978051074464366e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,28,2.0842607712395365e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,29,1.6814558960350517e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,30,1.2931799388296157e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,31,1.1397570333367015e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,32,1.1042866243276422e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,33,4.837646947642665e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,34,3.8871979761849515e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,35,2.1683530515848192e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,36,1.4858354276631524e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,37,9.457953156803046e-8
main_1972_start,interacted_core_controls_diagnostic,conley_250km,38,4.720088209822478e-8
main_1972_start,interacted_core_controls_diagnostic,conley_250km,39,3.581542912734486e-8
main_1972_start,interacted_core_controls_diagnostic,conley_250km,40,2.3085000511878856e-8
main_1972_start,interacted_core_controls_diagnostic,conley_250km,41,3.932078081210824e-10
main_1972_start,interacted_core_controls_diagnostic,conley_250km,42,-3.5034304971659207e-8
main_1972_start,interacted_core_controls_diagnostic,conley_250km,43,-1.6472226786524492e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,44,-2.3606127611521218e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,45,-3.1943381586457904e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,46,-8.8691411029278e-7
main_1972_start,interacted_core_controls_diagnostic,conley_250km,47,-3.83791237632782e-6
main_1972_start,interacted_core_controls_diagnostic,conley_250km,48,-1.074277810435513e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,1,0.006558046005067342
main_1972_start,interacted_core_controls_diagnostic,conley_500km,2,0.0023363292860425107
main_1972_start,interacted_core_controls_diagnostic,conley_500km,3,7.458812511160267e-4
main_1972_start,interacted_core_controls_diagnostic,conley_500km,4,3.9751407365790683e-4
main_1972_start,interacted_core_controls_diagnostic,conley_500km,5,2.6592816966944225e-4
main_1972_start,interacted_core_controls_diagnostic,conley_500km,6,2.3179907576296167e-4
main_1972_start,interacted_core_controls_diagnostic,conley_500km,7,1.7215826539393721e-4
main_1972_start,interacted_core_controls_diagnostic,conley_500km,8,8.997802171734382e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,9,7.908994713203154e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,10,6.53867609037173e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,11,4.891967736149741e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,12,3.452972945209729e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,13,2.1793434920870924e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,14,1.7405511978304343e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,15,1.4093739615054327e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,16,9.263815496240485e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,17,6.931213327083739e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,18,6.353395098328151e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,19,3.5022775793133437e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,20,1.9401017577631553e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,21,1.6231127717573176e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,22,1.2863476625195257e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,23,1.0372394664896473e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,24,6.541018844277981e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,25,4.671770385984803e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,26,3.519148877452777e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,27,1.726495329461018e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,28,9.077472307357814e-8
main_1972_start,interacted_core_controls_diagnostic,conley_500km,29,7.460170906542539e-8
main_1972_start,interacted_core_controls_diagnostic,conley_500km,30,5.2058565126033996e-8
main_1972_start,interacted_core_controls_diagnostic,conley_500km,31,-1.5587387732220619e-9
main_1972_start,interacted_core_controls_diagnostic,conley_500km,32,-7.411556637430771e-8
main_1972_start,interacted_core_controls_diagnostic,conley_500km,33,-1.1651309680986047e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,34,-1.3593982650182823e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,35,-3.963611117837057e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,36,-5.213238897543144e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,37,-8.86071680123661e-7
main_1972_start,interacted_core_controls_diagnostic,conley_500km,38,-1.3067327180862915e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,39,-2.20387350379802e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,40,-3.286549986906223e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,41,-4.177509528799843e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,42,-5.121336838153194e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,43,-6.443806978224942e-6
main_1972_start,interacted_core_controls_diagnostic,conley_500km,44,-1.218308474650773e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,45,-1.9992702698377054e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,46,-2.9168596308467976e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,47,-3.058747897327103e-5
main_1972_start,interacted_core_controls_diagnostic,conley_500km,48,-8.345036351213428e-5
main_1972_start,interacted_core_controls_diagnostic,conley_750km,1,0.007120697984903914
main_1972_start,interacted_core_controls_diagnostic,conley_750km,2,0.0019826400537130227
main_1972_start,interacted_core_controls_diagnostic,conley_750km,3,7.882549457562777e-4
main_1972_start,interacted_core_controls_diagnostic,conley_750km,4,5.059338329244801e-4
main_1972_start,interacted_core_controls_diagnostic,conley_750km,5,3.995682110096323e-4
main_1972_start,interacted_core_controls_diagnostic,conley_750km,6,2.670116765546085e-4
main_1972_start,interacted_core_controls_diagnostic,conley_750km,7,9.54437569063103e-5
main_1972_start,interacted_core_controls_diagnostic,conley_750km,8,8.188672987219734e-5
main_1972_start,interacted_core_controls_diagnostic,conley_750km,9,4.578833212875675e-5
main_1972_start,interacted_core_controls_diagnostic,conley_750km,10,3.111990910601573e-5
main_1972_start,interacted_core_controls_diagnostic,conley_750km,11,2.6284861534974015e-5
main_1972_start,interacted_core_controls_diagnostic,conley_750km,12,2.1133149879409725e-5
